,Age,Marital_Status,Minors,Has_child,Family_size,Income,Education,D_engaged,Wine,Fruits,Meat,Fish,Sweets,Gold,Spending,WebBuy,CatBuy,StoreBuy,Deals,TotalNumPurch,Recency,No_Webview,Cmp_total,Response,AOV
0,1.0172515600079783,0,-1.2662062185760137,0,-1.7621820778097432,0.2947839808310519,0,1.5287410886099666,635,88,546,172,88,88,1.678382852300947,1.4064745759611519,2.5077899430385115,-0.5567156668586597,0.34672156852225916,1.3191348737779447,0.3075478751581474,0.6990116629805996,0.6191420699677801,1,0.6965781179501372
1,1.2736127359889124,0,1.3937206330584924,1,0.4437575731556787,-0.26278874341936553,0,-1.1923743374864133,11,1,6,2,1,6,-0.9639843986603923,-1.1147230806263926,-0.5705164655015202,-1.1732323468033525,-0.1709256160541172,-1.1622078508694305,-0.3832510152041199,-0.13109955371144505,-0.502550381467354,0,-0.6403942997233459
2,0.3336217573921536,1,-1.2662062185760137,0,-0.6592122523270323,0.9318276012545194,0,-0.20782530149881406,426,49,127,111,21,42,0.28075338182391146,1.4064745759611519,-0.22848242010818337,1.2928343729754188,-0.6885728006304936,0.7967469317469184,-0.7977303494214804,-0.5461551620574674,-0.502550381467354,0,0.08057509577624938
3,-1.28999902382043,1,0.06375720724123927,1,0.4437575731556787,-1.1940306903656708,0,-1.0637397900709482,11,4,20,10,3,5,-0.92077587757549,-0.7545519868281719,-0.9125505108948571,-0.5567156668586597,-0.1709256160541172,-0.9010138798539173,-0.7977303494214804,0.28395605463457724,-0.502550381467354,0,-0.5931848216981523
4,-1.0336378478394956,1,0.06375720724123927,1,0.4437575731556787,0.30211175531458717,0,-0.9548951730270929,173,43,118,46,27,15,-0.3075472514089904,0.32596129456649,0.11355162528515352,0.05980101308603316,1.3820159376750119,0.5355529607314051,1.5509858778102286,-0.13109955371144505,-0.502550381467354,0,-0.24693326305516888
5,0.16271430673819748,1,0.06375720724123927,1,0.4437575731556787,0.5016163251243855,0,-0.3018274707639617,520,42,98,0,42,14,0.18104141008952132,0.6861323883647107,0.4555856706784904,1.2928343729754188,-0.1709256160541172,0.9273439172546749,-1.143129794602614,0.28395605463457724,-0.502550381467354,0,-0.01733017263148588
6,-0.17910059456971483,0,0.06375720724123927,1,-0.6592122523270323,0.17645224191306016,0,1.182417307106791,235,65,164,50,49,27,-0.028353730552698,1.0463034821629313,0.11355162528515352,0.36805935305837956,0.8643687530986356,0.7967469317469184,-0.5214107932765734,0.28395605463457724,-0.502550381467354,0,-0.11619718237917938
7,-1.375452749147408,1,0.06375720724123927,1,0.4437575731556787,-0.8721759246630387,0,0.3116603707559494,76,10,56,3,1,23,-0.7279993988890022,-0.03420979923173066,-0.9125505108948571,-0.5567156668586597,-0.1709256160541172,-0.6398199088384042,-0.5904906823128001,1.114067271326622,-0.502550381467354,0,-0.36491311030574564
8,-0.4354617705506491,1,0.06375720724123927,1,0.4437575731556787,-1.0188732422269733,0,0.16818337556177665,14,0,24,3,3,2,-0.9324089409445021,-0.39438089302995133,-0.9125505108948571,-1.1732323468033525,-0.6885728006304936,-1.1622078508694305,-1.0395099610482739,1.5291228796726442,0.6191420699677801,1,-0.5700429207054103
9,1.6154276372968248,1,1.3937206330584924,1,1.5467273986383896,-2.186731391044852,0,-1.217111750450926,28,0,6,1,1,13,-0.9274233423577826,-1.1147230806263926,-0.9125505108948571,-1.7897490267480454,-0.6885728006304936,-1.684595792900457,0.652947320339281,6.094734571478889,0.6191420699677801,0,-0.19606980066270022
10,-1.2045452984934517,1,0.06375720724123927,1,0.4437575731556787,-0.0250379184019542,0,-0.6333088044884299,5,5,6,0,2,1,-0.9772793282249777,-1.1147230806263926,-0.9125505108948571,-1.1732323468033525,-0.6885728006304936,-1.4234018218849438,-1.3158295171931809,0.6990116629805996,-0.502550381467354,0,-0.6348402434850878
11,-0.6063692212046052,1,-1.2662062185760137,0,-0.6592122523270323,-2.0991763049577083,1,1.182417307106791,6,16,11,11,1,16,-0.9074809480109045,-0.7545519868281719,-0.9125505108948571,-0.8649740068310061,-0.6885728006304936,-1.1622078508694305,0.3420878196762608,1.114067271326622,-0.502550381467354,0,-0.5145023583228298
12,0.8463441093540222,0,-1.2662062185760137,0,-1.7621820778097432,0.5261998266175361,0,-0.6333088044884299,194,61,480,225,112,30,0.8225217615807647,-0.39438089302995133,0.4555856706784904,0.676317693030726,-0.6885728006304936,0.14376200420813537,1.1365065435928683,-1.376266378749512,-0.502550381467354,0,0.7897751816281076
13,1.4445201866428687,0,1.3937206330584924,1,0.4437575731556787,0.3522715535534962,0,-0.6333088044884299,233,2,53,3,5,14,-0.4936762653131854,0.6861323883647107,-0.5705164655015202,-0.24845732688631325,0.34672156852225916,0.013165018700378778,0.13484815256758056,0.28395605463457724,-0.502550381467354,0,-0.2812319963159906
14,-1.546360199801364,1,-1.2662062185760137,0,-0.6592122523270323,-1.6347845065592135,0,1.3506317152654763,3,14,17,6,1,5,-0.9324089409445021,-1.1147230806263926,-0.9125505108948571,-0.8649740068310061,-0.6885728006304936,-1.2928048363771871,-0.3832510152041199,1.114067271326622,-0.502550381467354,0,-0.5359780424440942
